ID,Vehicles
20170901092,14.0
20170901102,17.0
20170901112,16.0
20170901122,21.0
20170901132,16.0
20170901142,17.0
20170901152,18.0
20170901162,16.0
20170901172,20.0
20170901182,22.0
20170901192,22.0
20170901202,22.0
20170901212,21.0
20170901222,19.0
20170901232,22.0
20170902002,19.0
20170902012,23.0
20170902022,16.0
20170902032,18.0
20170902042,15.0
20170902052,14.0
20170902062,15.0
20170902072,12.0
20170902082,11.0
20170902092,17.0
20170902102,12.0
20170902112,14.0
20170902122,19.0
20170902132,20.0
20170902142,17.0
20170902152,18.0
20170902162,17.0
20170902172,20.0
20170902182,17.0
20170902192,21.0
20170902202,21.0
20170902212,19.0
20170902222,20.0
20170902232,24.0
20170903002,21.0
20170903012,18.0
20170903022,20.0
20170903032,17.0
20170903042,13.0
20170903052,17.0
20170903062,15.0
20170903072,16.0
20170903082,17.0
20170903092,24.0
20170903102,20.0
20170903112,29.0
20170903122,36.0
20170903132,40.0
20170903142,37.0
20170903152,39.0
20170903162,43.0
20170903172,39.0
20170903182,42.0
20170903192,43.0
20170903202,45.0
20170903212,43.0
20170903222,42.0
20170903232,42.0
20170904002,39.0
20170904012,37.0
20170904022,37.0
20170904032,32.0
20170904042,22.0
20170904052,22.0
20170904062,16.0
20170904072,19.0
20170904082,18.0
20170904092,22.0
20170904102,23.0
20170904112,33.0
20170904122,34.0
20170904132,39.0
20170904142,39.0
20170904152,41.0
20170904162,40.0
20170904172,39.0
20170904182,42.0
20170904192,42.0
20170904202,49.0
20170904212,43.0
20170904222,43.0
20170904232,41.0
20170905002,37.0
20170905012,36.0
20170905022,33.0
20170905032,28.0
20170905042,25.0
20170905052,19.0
20170905062,17.0
20170905072,20.0
20170905082,18.0
20170905092,20.0
20170905102,19.0
20170905112,31.0
20170905122,32.0
20170905132,38.0
20170905142,32.0
20170905152,41.0
20170905162,42.0
20170905172,37.0
20170905182,42.0
20170905192,41.0
20170905202,49.0
20170905212,44.0
20170905222,42.0
20170905232,38.0
20170906002,33.0
20170906012,35.0
20170906022,34.0
20170906032,28.0
20170906042,20.0
20170906052,19.0
20170906062,21.0
20170906072,16.0
20170906082,19.0
20170906092,22.0
20170906102,23.0
20170906112,29.0
20170906122,37.0
20170906132,36.0
20170906142,40.0
20170906152,41.0
20170906162,41.0
20170906172,38.0
20170906182,40.0
20170906192,41.0
20170906202,50.0
20170906212,41.0
20170906222,38.0
20170906232,38.0
20170907002,35.0
20170907012,34.0
20170907022,30.0
20170907032,26.0
20170907042,25.0
20170907052,19.0
20170907062,19.0
20170907072,16.0
20170907082,20.0
20170907092,18.0
20170907102,20.0
20170907112,29.0
20170907122,31.0
20170907132,36.0
20170907142,28.0
20170907152,41.0
20170907162,41.0
20170907172,34.0
20170907182,34.0
20170907192,34.0
20170907202,38.0
20170907212,38.0
20170907222,34.0
20170907232,30.0
20170908002,31.0
20170908012,29.0
20170908022,26.0
20170908032,25.0
20170908042,17.0
20170908052,12.0
20170908062,13.0
20170908072,12.0
20170908082,11.0
20170908092,14.0
20170908102,15.0
20170908112,17.0
20170908122,16.0
20170908132,16.0
20170908142,20.0
20170908152,14.0
20170908162,17.0
20170908172,19.0
20170908182,22.0
20170908192,23.0
20170908202,23.0
20170908212,20.0
20170908222,19.0
20170908232,22.0
20170909002,22.0
20170909012,22.0
20170909022,18.0
20170909032,18.0
20170909042,10.0
20170909052,13.0
20170909062,13.0
20170909072,13.0
20170909082,10.0
20170909092,13.0
20170909102,13.0
20170909112,15.0
20170909122,19.0
20170909132,16.0
20170909142,19.0
20170909152,15.0
20170909162,18.0
20170909172,19.0
20170909182,20.0
20170909192,18.0
20170909202,22.0
20170909212,23.0
20170909222,24.0
20170909232,22.0
20170910002,22.0
20170910012,27.0
20170910022,20.0
20170910032,15.0
20170910042,15.0
20170910052,13.0
20170910062,14.0
20170910072,15.0
20170910082,17.0
20170910092,17.0
20170910102,18.0
20170910112,20.0
20170910122,23.0
20170910132,27.0
20170910142,31.0
20170910152,30.0
20170910162,31.0
20170910172,31.0
20170910182,32.0
20170910192,39.0
20170910202,44.0
20170910212,43.0
20170910222,36.0
20170910232,38.0
20170911002,39.0
20170911012,34.0
20170911022,33.0
20170911032,29.0
20170911042,24.0
20170911052,21.0
20170911062,20.0
20170911072,16.0
20170911082,21.0
20170911092,21.0
20170911102,22.0
20170911112,25.0
20170911122,30.0
20170911132,36.0
20170911142,37.0
20170911152,41.0
20170911162,43.0
20170911172,39.0
20170911182,43.0
20170911192,45.0
20170911202,46.0
20170911212,43.0
20170911222,36.0
20170911232,34.0
20170912002,39.0
20170912012,35.0
20170912022,33.0
20170912032,27.0
20170912042,24.0
20170912052,20.0
20170912062,20.0
20170912072,19.0
20170912082,23.0
20170912092,20.0
20170912102,25.0
20170912112,26.0
20170912122,36.0
20170912132,38.0
20170912142,28.0
20170912152,41.0
20170912162,38.0
20170912172,38.0
20170912182,37.0
20170912192,43.0
20170912202,46.0
20170912212,42.0
20170912222,35.0
20170912232,38.0
20170913002,36.0
20170913012,39.0
20170913022,26.0
20170913032,28.0
20170913042,28.0
20170913052,18.0
20170913062,15.0
20170913072,20.0
20170913082,23.0
20170913092,19.0
20170913102,24.0
20170913112,26.0
20170913122,27.0
20170913132,38.0
20170913142,30.0
20170913152,38.0
20170913162,38.0
20170913172,33.0
20170913182,40.0
20170913192,42.0
20170913202,43.0
20170913212,42.0
20170913222,35.0
20170913232,34.0
20170914002,38.0
20170914012,35.0
20170914022,32.0
20170914032,29.0
20170914042,22.0
20170914052,17.0
20170914062,17.0
20170914072,20.0
20170914082,21.0
20170914092,19.0
20170914102,27.0
20170914112,27.0
20170914122,30.0
20170914132,30.0
20170914142,35.0
20170914152,40.0
20170914162,35.0
20170914172,31.0
20170914182,34.0
20170914192,36.0
20170914202,36.0
20170914212,37.0
20170914222,33.0
20170914232,31.0
20170915002,29.0
20170915012,34.0
20170915022,37.0
20170915032,35.0
20170915042,29.0
20170915052,35.0
20170915062,32.0
20170915072,27.0
20170915082,31.0
20170915092,22.0
20170915102,20.0
20170915112,17.0
20170915122,18.0
20170915132,20.0
20170915142,18.0
20170915152,24.0
20170915162,30.0
20170915172,37.0
20170915182,41.0
20170915192,32.0
20170915202,39.0
20170915212,43.0
20170915222,36.0
20170915232,37.0
20170916002,38.0
20170916012,34.0
20170916022,38.0
20170916032,35.0
20170916042,31.0
20170916052,32.0
20170916062,32.0
20170916072,25.0
20170916082,24.0
20170916092,15.0
20170916102,16.0
20170916112,17.0
20170916122,15.0
20170916132,16.0
20170916142,14.0
20170916152,17.0
20170916162,16.0
20170916172,21.0
20170916182,16.0
20170916192,17.0
20170916202,18.0
20170916212,16.0
20170916222,20.0
20170916232,22.0
20170917002,23.0
20170917012,23.0
20170917022,22.0
20170917032,20.0
20170917042,23.0
20170917052,20.0
20170917062,24.0
20170917072,17.0
20170917082,19.0
20170917092,16.0
20170917102,15.0
20170917112,16.0
20170917122,13.0
20170917132,12.0
20170917142,18.0
20170917152,13.0
20170917162,15.0
20170917172,20.0
20170917182,21.0
20170917192,18.0
20170917202,19.0
20170917212,18.0
20170917222,21.0
20170917232,18.0
20170918002,22.0
20170918012,22.0
20170918022,20.0
20170918032,21.0
20170918042,25.0
20170918052,22.0
20170918062,19.0
20170918072,21.0
20170918082,18.0
20170918092,14.0
20170918102,18.0
20170918112,16.0
20170918122,17.0
20170918132,18.0
20170918142,25.0
20170918152,21.0
20170918162,30.0
20170918172,37.0
20170918182,41.0
20170918192,38.0
20170918202,40.0
20170918212,44.0
20170918222,40.0
20170918232,43.0
20170919002,44.0
20170919012,46.0
20170919022,44.0
20170919032,43.0
20170919042,43.0
20170919052,40.0
20170919062,38.0
20170919072,38.0
20170919082,33.0
20170919092,23.0
20170919102,23.0
20170919112,17.0
20170919122,20.0
20170919132,19.0
20170919142,23.0
20170919152,24.0
20170919162,34.0
20170919172,35.0
20170919182,40.0
20170919192,40.0
20170919202,42.0
20170919212,41.0
20170919222,40.0
20170919232,43.0
20170920002,43.0
20170920012,50.0
20170920022,44.0
20170920032,44.0
20170920042,42.0
20170920052,38.0
20170920062,37.0
20170920072,34.0
20170920082,29.0
20170920092,26.0
20170920102,20.0
20170920112,18.0
20170920122,21.0
20170920132,19.0
20170920142,21.0
20170920152,20.0
20170920162,32.0
20170920172,33.0
20170920182,39.0
20170920192,33.0
20170920202,42.0
20170920212,43.0
20170920222,38.0
20170920232,43.0
20170921002,42.0
20170921012,50.0
20170921022,45.0
20170921032,43.0
20170921042,39.0
20170921052,34.0
20170921062,36.0
20170921072,35.0
20170921082,29.0
20170921092,21.0
20170921102,20.0
20170921112,22.0
20170921122,17.0
20170921132,20.0
20170921142,23.0
20170921152,24.0
20170921162,30.0
20170921172,38.0
20170921182,37.0
20170921192,41.0
20170921202,42.0
20170921212,42.0
20170921222,39.0
20170921232,41.0
20170922002,42.0
20170922012,51.0
20170922022,42.0
20170922032,39.0
20170922042,39.0
20170922052,36.0
20170922062,35.0
20170922072,31.0
20170922082,27.0
20170922092,26.0
20170922102,20.0
20170922112,20.0
20170922122,17.0
20170922132,21.0
20170922142,19.0
20170922152,21.0
20170922162,30.0
20170922172,32.0
20170922182,37.0
20170922192,29.0
20170922202,42.0
20170922212,42.0
20170922222,35.0
20170922232,35.0
20170923002,35.0
20170923012,39.0
20170923022,39.0
20170923032,35.0
20170923042,31.0
20170923052,32.0
20170923062,30.0
20170923072,27.0
20170923082,26.0
20170923092,18.0
20170923102,13.0
20170923112,14.0
20170923122,13.0
20170923132,12.0
20170923142,15.0
20170923152,16.0
20170923162,18.0
20170923172,17.0
20170923182,17.0
20170923192,21.0
20170923202,15.0
20170923212,18.0
20170923222,20.0
20170923232,23.0
20170924002,24.0
20170924012,24.0
20170924022,21.0
20170924032,20.0
20170924042,23.0
20170924052,23.0
20170924062,23.0
20170924072,19.0
20170924082,19.0
20170924092,11.0
20170924102,14.0
20170924112,14.0
20170924122,14.0
20170924132,11.0
20170924142,14.0
20170924152,14.0
20170924162,16.0
20170924172,20.0
20170924182,17.0
20170924192,20.0
20170924202,16.0
20170924212,19.0
20170924222,20.0
20170924232,21.0
20170925002,19.0
20170925012,23.0
20170925022,24.0
20170925032,25.0
20170925042,23.0
20170925052,23.0
20170925062,28.0
20170925072,21.0
20170925082,16.0
20170925092,16.0
20170925102,14.0
20170925112,15.0
20170925122,16.0
20170925132,18.0
20170925142,18.0
20170925152,19.0
20170925162,21.0
20170925172,24.0
20170925182,28.0
20170925192,32.0
20170925202,31.0
20170925212,32.0
20170925222,32.0
20170925232,33.0
20170926002,40.0
20170926012,45.0
20170926022,44.0
20170926032,37.0
20170926042,39.0
20170926052,40.0
20170926062,35.0
20170926072,34.0
20170926082,30.0
20170926092,25.0
20170926102,22.0
20170926112,21.0
20170926122,17.0
20170926132,22.0
20170926142,22.0
20170926152,23.0
20170926162,26.0
20170926172,31.0
20170926182,37.0
20170926192,38.0
20170926202,42.0
20170926212,44.0
20170926222,40.0
20170926232,44.0
20170927002,46.0
20170927012,47.0
20170927022,44.0
20170927032,37.0
20170927042,35.0
20170927052,40.0
20170927062,36.0
20170927072,34.0
20170927082,28.0
20170927092,25.0
20170927102,21.0
20170927112,21.0
20170927122,20.0
20170927132,24.0
20170927142,21.0
20170927152,26.0
20170927162,27.0
20170927172,37.0
20170927182,39.0
20170927192,29.0
20170927202,42.0
20170927212,39.0
20170927222,39.0
20170927232,38.0
20170928002,44.0
20170928012,47.0
20170928022,43.0
20170928032,36.0
20170928042,39.0
20170928052,37.0
20170928062,40.0
20170928072,27.0
20170928082,29.0
20170928092,29.0
20170928102,19.0
20170928112,16.0
20170928122,21.0
20170928132,24.0
20170928142,20.0
20170928152,25.0
20170928162,27.0
20170928172,28.0
20170928182,39.0
20170928192,31.0
20170928202,39.0
20170928212,39.0
20170928222,34.0
20170928232,41.0
20170929002,43.0
20170929012,44.0
20170929022,43.0
20170929032,36.0
20170929042,35.0
20170929052,39.0
20170929062,36.0
20170929072,33.0
20170929082,30.0
20170929092,23.0
20170929102,18.0
20170929112,18.0
20170929122,21.0
20170929132,22.0
20170929142,20.0
20170929152,28.0
20170929162,28.0
20170929172,31.0
20170929182,31.0
20170929192,36.0
20170929202,41.0
20170929212,36.0
20170929222,32.0
20170929232,35.0
20170930002,37.0
20170930012,37.0
20170930022,38.0
20170930032,34.0
20170930042,32.0
20170930052,30.0
20170930062,35.0
20170930072,37.0
20170930082,35.0
20170930092,30.0
20170930102,36.0
20170930112,33.0
20170930122,27.0
20170930132,32.0
20170930142,23.0
20170930152,20.0
20170930162,17.0
20170930172,18.0
20170930182,21.0
20170930192,19.0
20170930202,25.0
20170930212,31.0
20170930222,37.0
20170930232,41.0
20171001002,32.0
20171001012,39.0
20171001022,43.0
20171001032,36.0
20171001042,37.0
20171001052,38.0
20171001062,35.0
20171001072,39.0
20171001082,36.0
20171001092,32.0
20171001102,33.0
20171001112,33.0
20171001122,26.0
20171001132,25.0
20171001142,16.0
20171001152,17.0
20171001162,18.0
20171001172,16.0
20171001182,17.0
20171001192,15.0
20171001202,18.0
20171001212,17.0
20171001222,22.0
20171001232,17.0
20171002002,18.0
20171002012,19.0
20171002022,17.0
20171002032,21.0
20171002042,23.0
20171002052,23.0
20171002062,23.0
20171002072,22.0
20171002082,20.0
20171002092,23.0
20171002102,20.0
20171002112,24.0
20171002122,17.0
20171002132,19.0
20171002142,16.0
20171002152,15.0
20171002162,16.0
20171002172,13.0
20171002182,12.0
20171002192,18.0
20171002202,13.0
20171002212,15.0
20171002222,20.0
20171002232,21.0
20171003002,18.0
20171003012,19.0
20171003022,18.0
20171003032,21.0
20171003042,18.0
20171003052,22.0
20171003062,22.0
20171003072,20.0
20171003082,21.0
20171003092,25.0
20171003102,22.0
20171003112,19.0
20171003122,21.0
20171003132,18.0
20171003142,14.0
20171003152,18.0
20171003162,16.0
20171003172,17.0
20171003182,18.0
20171003192,25.0
20171003202,21.0
20171003212,30.0
20171003222,37.0
20171003232,41.0
20171004002,38.0
20171004012,40.0
20171004022,44.0
20171004032,40.0
20171004042,43.0
20171004052,44.0
20171004062,46.0
20171004072,44.0
20171004082,43.0
20171004092,43.0
20171004102,40.0
20171004112,38.0
20171004122,38.0
20171004132,33.0
20171004142,23.0
20171004152,23.0
20171004162,17.0
20171004172,20.0
20171004182,19.0
20171004192,23.0
20171004202,24.0
20171004212,34.0
20171004222,35.0
20171004232,40.0
20171005002,40.0
20171005012,42.0
20171005022,41.0
20171005032,40.0
20171005042,43.0
20171005052,43.0
20171005062,50.0
20171005072,44.0
20171005082,44.0
20171005092,42.0
20171005102,38.0
20171005112,37.0
20171005122,34.0
20171005132,29.0
20171005142,26.0
20171005152,20.0
20171005162,18.0
20171005172,21.0
20171005182,19.0
20171005192,21.0
20171005202,20.0
20171005212,32.0
20171005222,33.0
20171005232,39.0
20171006002,33.0
20171006012,42.0
20171006022,43.0
20171006032,38.0
20171006042,43.0
20171006052,42.0
20171006062,50.0
20171006072,45.0
20171006082,43.0
20171006092,39.0
20171006102,34.0
20171006112,36.0
20171006122,35.0
20171006132,29.0
20171006142,21.0
20171006152,20.0
20171006162,22.0
20171006172,17.0
20171006182,20.0
20171006192,23.0
20171006202,24.0
20171006212,30.0
20171006222,38.0
20171006232,37.0
20171007002,41.0
20171007012,42.0
20171007022,42.0
20171007032,39.0
20171007042,41.0
20171007052,42.0
20171007062,51.0
20171007072,42.0
20171007082,39.0
20171007092,39.0
20171007102,36.0
20171007112,35.0
20171007122,31.0
20171007132,27.0
20171007142,26.0
20171007152,20.0
20171007162,20.0
20171007172,17.0
20171007182,21.0
20171007192,19.0
20171007202,21.0
20171007212,30.0
20171007222,32.0
20171007232,37.0
20171008002,29.0
20171008012,42.0
20171008022,42.0
20171008032,35.0
20171008042,35.0
20171008052,35.0
20171008062,39.0
20171008072,39.0
20171008082,35.0
20171008092,31.0
20171008102,32.0
20171008112,30.0
20171008122,27.0
20171008132,26.0
20171008142,18.0
20171008152,13.0
20171008162,14.0
20171008172,13.0
20171008182,12.0
20171008192,15.0
20171008202,16.0
20171008212,18.0
20171008222,17.0
20171008232,17.0
20171009002,21.0
20171009012,15.0
20171009022,18.0
20171009032,20.0
20171009042,23.0
20171009052,24.0
20171009062,24.0
20171009072,21.0
20171009082,20.0
20171009092,23.0
20171009102,23.0
20171009112,23.0
20171009122,19.0
20171009132,19.0
20171009142,11.0
20171009152,14.0
20171009162,14.0
20171009172,14.0
20171009182,11.0
20171009192,14.0
20171009202,14.0
20171009212,16.0
20171009222,20.0
20171009232,17.0
20171010002,20.0
20171010012,16.0
20171010022,19.0
20171010032,20.0
20171010042,21.0
20171010052,19.0
20171010062,23.0
20171010072,24.0
20171010082,25.0
20171010092,23.0
20171010102,23.0
20171010112,28.0
20171010122,21.0
20171010132,16.0
20171010142,16.0
20171010152,14.0
20171010162,15.0
20171010172,16.0
20171010182,18.0
20171010192,18.0
20171010202,19.0
20171010212,21.0
20171010222,24.0
20171010232,28.0
20171011002,32.0
20171011012,31.0
20171011022,32.0
20171011032,32.0
20171011042,33.0
20171011052,40.0
20171011062,45.0
20171011072,44.0
20171011082,37.0
20171011092,39.0
20171011102,40.0
20171011112,35.0
20171011122,34.0
20171011132,30.0
20171011142,25.0
20171011152,22.0
20171011162,21.0
20171011172,17.0
20171011182,22.0
20171011192,22.0
20171011202,23.0
20171011212,26.0
20171011222,31.0
20171011232,37.0
20171012002,38.0
20171012012,42.0
20171012022,44.0
20171012032,40.0
20171012042,44.0
20171012052,46.0
20171012062,47.0
20171012072,44.0
20171012082,37.0
20171012092,35.0
20171012102,40.0
20171012112,36.0
20171012122,34.0
20171012132,28.0
20171012142,25.0
20171012152,21.0
20171012162,21.0
20171012172,20.0
20171012182,24.0
20171012192,21.0
20171012202,26.0
20171012212,27.0
20171012222,37.0
20171012232,39.0
20171013002,29.0
20171013012,42.0
20171013022,39.0
20171013032,39.0
20171013042,38.0
20171013052,44.0
20171013062,47.0
20171013072,43.0
20171013082,36.0
20171013092,39.0
20171013102,37.0
20171013112,40.0
20171013122,27.0
20171013132,29.0
20171013142,29.0
20171013152,19.0
20171013162,16.0
20171013172,21.0
20171013182,24.0
20171013192,20.0
20171013202,25.0
20171013212,27.0
20171013222,28.0
20171013232,39.0
20171014002,31.0
20171014012,39.0
20171014022,39.0
20171014032,34.0
20171014042,41.0
20171014052,43.0
20171014062,44.0
20171014072,43.0
20171014082,36.0
20171014092,35.0
20171014102,39.0
20171014112,36.0
20171014122,33.0
20171014132,30.0
20171014142,23.0
20171014152,18.0
20171014162,18.0
20171014172,21.0
20171014182,22.0
20171014192,20.0
20171014202,28.0
20171014212,28.0
20171014222,31.0
20171014232,31.0
20171015002,36.0
20171015012,41.0
20171015022,36.0
20171015032,32.0
20171015042,35.0
20171015052,37.0
20171015062,37.0
20171015072,38.0
20171015082,34.0
20171015092,32.0
20171015102,30.0
20171015112,35.0
20171015122,38.0
20171015132,35.0
20171015142,30.0
20171015152,36.0
20171015162,33.0
20171015172,28.0
20171015182,32.0
20171015192,23.0
20171015202,21.0
20171015212,18.0
20171015222,18.0
20171015232,21.0
20171016002,19.0
20171016012,25.0
20171016022,31.0
20171016032,38.0
20171016042,42.0
20171016052,33.0
20171016062,40.0
20171016072,44.0
20171016082,37.0
20171016092,38.0
20171016102,39.0
20171016112,35.0
20171016122,39.0
20171016132,36.0
20171016142,32.0
20171016152,33.0
20171016162,33.0
20171016172,26.0
20171016182,25.0
20171016192,16.0
20171016202,17.0
20171016212,18.0
